,times,herf,author,content,share_num,pingllun_num,dianzan_num
57,04月01日 12:53,https://weibo.com/7358608580/MzXpEiKh1?refer_flag=1001030103_,张贴贴,某跨界当演员的女明星，为了上位陪睡公司高层 明星八卦 爆料 丶拍戏现场 开机大吉 杀青大吉 剧透 路透 花絮 ❤️🧡💛💚💙💜🖤💔L张贴贴的微博视频​,0,0,0
58,04月01日 12:35,https://weibo.com/7379135547/MzXiBgN5v?refer_flag=1001030103_,星乐娱,#娱乐圈八卦速递#明星狠起来自己瓜都吃#白鹿#-L星乐娱的微博视频​,0,0,0
59,04月01日 12:33,https://weibo.com/6791257401/MzXhKEL8k?refer_flag=1001030103_,一只哆啦啊,大甜甜太太太倒霉了，谈个恋爱脱了一层皮。不管传闻是不是真的，跟这种八卦扯上关系，对女明星来说简直就是无妄之灾。 ​,0,0,0
60,04月01日 12:24,https://weibo.com/5853585188/MzXdYAMxQ?refer_flag=1001030103_,醒来时发现没人爱你,内🐠最了解正主的就是粉丝，这次愚人节，我只能说大家都知道的公开的秘密被摆出来玩一玩，其实所谓“黑”的和一直维护的“粉”某种程度一样了解明星本人，感谢站姐复活我才意识到我微博开了最开始就是为了追星和八卦的…… ​,0,0,0
61,04月01日 12:15,https://weibo.com/7372551728/MzXafyxV5?refer_flag=1001030103_,海盐爆柠,之前也看到过lbb被她前小鲜肉男友用私密照威胁勒索的八卦传闻。女明星们有钱有名气，亲密男友掌握的东西很容易就能成为威胁她们的利器。女明星自个以为在谈恋爱，但枕边人从头到脚都在想怎么能从她身上得到名和利。普通女人也是，男友在背地里把亲密视频传上网，给自己打码，女孩露脸的事不少。不管女明星还是普通女人，对自己的“男友”可以说是一点戒心都没有。收起d,0,0,0
62,04月01日 12:06,https://weibo.com/6357580503/MzX6yy9eU?refer_flag=1001030103_,体坛微镜头,#张继科##张继科方将对侵权用户提起诉讼##景甜#所以真相到底是什么呢，景甜好可怜。体育明星八卦事儿也不少！ ​,0,0,0
63,04月01日 11:57,https://weibo.com/1248272901/MzX312sJV?refer_flag=1001030103_,沂蒙星辰的微博,如今看来的话，张继科算是碰到硬茬，一场鏖战似乎已经无法避免。可有趣的是，李微敖并没有打算要收手的意思，仍旧在微博上持续爆料输出，说张继科面临的这些问题，可不是简简单单的明星八卦，称景甜在案件中是完全的受害人，而那个债主也认罪服刑了，最后还公开质问张继科在案件中到底扮演的是什么角色，希望对方能够公开予以回应，不过根据目前的舆论趋势来看，支持张继科的人占了大多数，主要是李微敖光讲故事不晒证据，很难让人信服，再说这样的料水分太大，本身就没有逻辑性，更何况张继科是为国争光的明星运动员，怎么可能会做出这样损人不利己的事呢。收起d, 1, 7,8
64,04月01日 11:52,https://weibo.com/5581341362/MzX0N2LxE?refer_flag=1001030103_,彤学研究员,#愚人节站姐团建#哈哈哈哈吃瓜群众爱看，没有正主的路人爱看，娱乐明星就是拿来娱乐的，望周知，那种远离明星八卦，多关注艺人作品的路人是不存在的(大多数明星拍的东西根本就称不上作品) ​,0,0,0
65,04月01日 11:51,https://weibo.com/6411227606/MzX0CqyQ9?refer_flag=1001030103_,翎少女,有能力的有钱，送两个字，佩服。刘晓庆 娱乐评论大赏 明星背后故事 实力派演员 上热门#明星##娱乐圈有八卦##在家不出门的娱乐方式#L翎少女的微博视频​,0,0,0
66,04月01日 11:46,https://weibo.com/3178489763/MzWYCkbWA?refer_flag=1001030103_,·机智小炮仗·,#景甜#还是那句话 现在什么样的明星八卦热搜第一条永远是什么视频照片 然后下面还有自己的演员 新浪到底要这样搞到什么时候 恶心死了 ​,0,0,6
67,04月01日 11:44,https://weibo.com/6424767339/MzWXy4ttb?refer_flag=1001030103_,追豆小王,某演技派男演员出轨女助理，俩人还有私生子 明星八卦 爆料L追豆小王的微博视频​,0,0,0
68,04月01日 10:53,https://weibo.com/7519652666/MzWCUDO6w?refer_flag=1001030103_,圈内鱼乐,#愚人节站姐团建#张大大发文微博之夜女明星们在他旁边聊八卦！原文：：哈哈哈！在聊八卦！以及：杨幂美神降临！ ​,0,0,3
